id,image,pixel_bbox,gps_top_left,gps_bottom_right
2907,tile_57456_7296.tif,"[728, 728, 773, 771]","(238934.33887727128, 8062160.842153502)","(238934.7213772713, 8062160.476653502)"
2908,tile_57456_7296.tif,"[1485, 654, 1526, 703]","(238940.77337727128, 8062161.471153502)","(238941.12187727127, 8062161.054653502)"
2909,tile_57456_7296.tif,"[857, 479, 902, 502]","(238935.4353772713, 8062162.958653502)","(238935.8178772713, 8062162.763153502)"
2910,tile_57456_7296.tif,"[850, 718, 889, 759]","(238935.3758772713, 8062160.927153502)","(238935.7073772713, 8062160.578653502)"
2911,tile_57456_9120.tif,"[13, 10, 38, 56]","(238943.76537727128, 8062166.945153502)","(238943.97787727127, 8062166.554153502)"
2912,tile_57456_9120.tif,"[1594, 898, 1631, 944]","(238957.20387727127, 8062159.397153502)","(238957.51837727128, 8062159.006153502)"
2913,tile_57456_9120.tif,"[1086, 29, 1123, 77]","(238952.88587727127, 8062166.783653502)","(238953.20037727128, 8062166.375653502)"
2914,tile_57456_9120.tif,"[426, 708, 447, 757]","(238947.27587727128, 8062161.012153502)","(238947.45437727126, 8062160.595653502)"
2915,tile_57456_9120.tif,"[1701, 742, 1722, 774]","(238958.11337727128, 8062160.723153502)","(238958.29187727126, 8062160.451153502)"
2916,tile_58482_0.tif,"[929, 281, 953, 306]","(238874.03137727128, 8062155.920653502)","(238874.23537727128, 8062155.708153502)"
2917,tile_58482_0.tif,"[132, 858, 167, 897]","(238867.25687727128, 8062151.016153502)","(238867.55437727127, 8062150.684653502)"
2918,tile_58482_0.tif,"[1457, 6, 1498, 31]","(238878.5193772713, 8062158.258153502)","(238878.8678772713, 8062158.045653502)"
2919,tile_58482_0.tif,"[384, 798, 414, 821]","(238869.39887727128, 8062151.526153502)","(238869.65387727128, 8062151.330653502)"
2920,tile_58482_0.tif,"[1226, 554, 1268, 602]","(238876.55587727128, 8062153.600153502)","(238876.91287727127, 8062153.192153502)"
2921,tile_58482_10944.tif,"[1736, 304, 1785, 345]","(238973.91487727128, 8062155.725153502)","(238974.3313772713, 8062155.376653502)"
2922,tile_58482_10944.tif,"[959, 546, 980, 578]","(238967.3103772713, 8062153.668153502)","(238967.4888772713, 8062153.396153502)"
2923,tile_58482_10944.tif,"[1109, 295, 1146, 340]","(238968.5853772713, 8062155.8016535025)","(238968.8998772713, 8062155.419153502)"
2924,tile_58482_10944.tif,"[1285, 564, 1305, 595]","(238970.0813772713, 8062153.515153502)","(238970.25137727128, 8062153.251653502)"
2925,tile_58482_10944.tif,"[660, 126, 698, 156]","(238964.7688772713, 8062157.238153502)","(238965.09187727128, 8062156.983153502)"
2926,tile_58482_12768.tif,"[815, 311, 863, 356]","(238981.59037727126, 8062155.665653503)","(238981.9983772713, 8062155.283153502)"
2927,tile_58482_12768.tif,"[996, 897, 1017, 936]","(238983.1288772713, 8062150.684653502)","(238983.30737727127, 8062150.353153503)"
2928,tile_58482_12768.tif,"[896, 160, 927, 196]","(238982.27887727128, 8062156.9491535025)","(238982.54237727128, 8062156.643153502)"
2929,tile_58482_12768.tif,"[1326, 165, 1357, 192]","(238985.93387727128, 8062156.906653502)","(238986.19737727128, 8062156.677153502)"
2930,tile_58482_12768.tif,"[758, 163, 779, 190]","(238981.10587727127, 8062156.923653502)","(238981.28437727128, 8062156.694153502)"
2931,tile_58482_14592.tif,"[302, 200, 325, 233]","(238992.7338772713, 8062156.609153502)","(238992.9293772713, 8062156.328653502)"
2932,tile_58482_14592.tif,"[1757, 669, 1786, 695]","(239005.1013772713, 8062152.622653502)","(239005.3478772713, 8062152.401653502)"
2933,tile_58482_14592.tif,"[1007, 927, 1043, 947]","(238998.7263772713, 8062150.429653502)","(238999.0323772713, 8062150.259653502)"
2934,tile_58482_14592.tif,"[1339, 288, 1371, 317]","(239001.54837727128, 8062155.861153502)","(239001.8203772713, 8062155.614653502)"
2935,tile_58482_14592.tif,"[898, 963, 936, 1004]","(238997.7998772713, 8062150.123653502)","(238998.1228772713, 8062149.775153502)"
2936,tile_58482_16416.tif,"[1340, 313, 1384, 343]","(239017.0608772713, 8062155.648653502)","(239017.43487727127, 8062155.393653502)"
2937,tile_58482_16416.tif,"[294, 8, 340, 50]","(239008.16987727128, 8062158.241153502)","(239008.5608772713, 8062157.884153502)"
2938,tile_58482_16416.tif,"[1630, 403, 1650, 446]","(239019.52587727128, 8062154.883653502)","(239019.69587727127, 8062154.518153502)"
2939,tile_58482_16416.tif,"[1630, 550, 1668, 590]","(239019.52587727128, 8062153.634153502)","(239019.8488772713, 8062153.294153502)"
2940,tile_58482_16416.tif,"[791, 855, 811, 898]","(239012.39437727127, 8062151.041653502)","(239012.56437727128, 8062150.676153502)"
2941,tile_58482_1824.tif,"[1160, 183, 1189, 211]","(238891.49887727128, 8062156.753653502)","(238891.74537727126, 8062156.515653502)"
2942,tile_58482_1824.tif,"[778, 289, 807, 328]","(238888.25187727128, 8062155.8526535025)","(238888.49837727126, 8062155.521153502)"
2943,tile_58482_1824.tif,"[708, 26, 734, 68]","(238887.65687727128, 8062158.088153502)","(238887.87787727127, 8062157.731153502)"
2944,tile_58482_1824.tif,"[703, 264, 747, 304]","(238887.61437727127, 8062156.065153502)","(238887.98837727128, 8062155.725153502)"
2945,tile_58482_1824.tif,"[1706, 391, 1753, 425]","(238896.13987727126, 8062154.985653502)","(238896.53937727126, 8062154.696653502)"
2946,tile_58482_18240.tif,"[43, 875, 90, 905]","(239021.5403772713, 8062150.871653502)","(239021.9398772713, 8062150.616653502)"
2947,tile_58482_18240.tif,"[42, 534, 85, 565]","(239021.53187727128, 8062153.770153502)","(239021.8973772713, 8062153.506653502)"
2948,tile_58482_18240.tif,"[23, 832, 56, 861]","(239021.3703772713, 8062151.237153502)","(239021.65087727128, 8062150.990653502)"
2949,tile_58482_18240.tif,"[41, 968, 64, 1013]","(239021.52337727128, 8062150.081153502)","(239021.71887727128, 8062149.698653502)"
2950,tile_58482_18240.tif,"[2, 327, 31, 362]","(239021.19187727128, 8062155.529653502)","(239021.4383772713, 8062155.232153502)"
2951,tile_58482_3648.tif,"[724, 496, 760, 524]","(238903.2968772713, 8062154.093153502)","(238903.60287727127, 8062153.855153502)"
2952,tile_58482_3648.tif,"[186, 141, 218, 169]","(238898.7238772713, 8062157.110653502)","(238898.99587727129, 8062156.872653502)"
2953,tile_58482_3648.tif,"[1537, 925, 1576, 967]","(238910.2073772713, 8062150.446653502)","(238910.5388772713, 8062150.089653502)"
2954,tile_58482_3648.tif,"[112, 608, 136, 632]","(238898.09487727127, 8062153.141153502)","(238898.29887727127, 8062152.937153502)"
2955,tile_58482_3648.tif,"[1605, 387, 1642, 423]","(238910.7853772713, 8062155.019653502)","(238911.09987727128, 8062154.713653502)"
2956,tile_58482_5472.tif,"[688, 297, 728, 318]","(238918.49487727127, 8062155.7846535025)","(238918.83487727126, 8062155.606153502)"
2957,tile_58482_5472.tif,"[1437, 547, 1463, 596]","(238924.86137727127, 8062153.6596535025)","(238925.08237727126, 8062153.243153502)"
2958,tile_58482_5472.tif,"[1220, 845, 1252, 878]","(238923.01687727126, 8062151.126653502)","(238923.28887727126, 8062150.846153502)"
2959,tile_58482_5472.tif,"[170, 395, 207, 417]","(238914.09187727128, 8062154.951653502)","(238914.40637727128, 8062154.764653502)"
2960,tile_58482_5472.tif,"[176, 574, 205, 615]","(238914.14287727128, 8062153.430153502)","(238914.38937727126, 8062153.081653502)"
2961,tile_58482_7296.tif,"[583, 842, 603, 885]","(238933.1063772713, 8062151.152153502)","(238933.27637727128, 8062150.786653502)"
2962,tile_58482_7296.tif,"[762, 834, 809, 873]","(238934.6278772713, 8062151.220153502)","(238935.0273772713, 8062150.888653502)"
2963,tile_58482_7296.tif,"[794, 499, 839, 520]","(238934.8998772713, 8062154.067653502)","(238935.28237727127, 8062153.889153502)"
2964,tile_58482_7296.tif,"[803, 20, 847, 48]","(238934.9763772713, 8062158.139153502)","(238935.35037727127, 8062157.901153502)"
2965,tile_58482_7296.tif,"[200, 424, 241, 469]","(238929.8508772713, 8062154.7051535025)","(238930.1993772713, 8062154.322653502)"
2966,tile_58482_9120.tif,"[313, 896, 335, 922]","(238946.31537727127, 8062150.693153502)","(238946.50237727127, 8062150.4721535025)"
2967,tile_58482_9120.tif,"[821, 545, 846, 589]","(238950.63337727127, 8062153.6766535025)","(238950.84587727126, 8062153.302653502)"
2968,tile_58482_9120.tif,"[89, 224, 138, 260]","(238944.41137727126, 8062156.405153502)","(238944.82787727128, 8062156.099153502)"
2969,tile_58482_9120.tif,"[74, 509, 97, 546]","(238944.2838772713, 8062153.982653502)","(238944.47937727126, 8062153.668153502)"
2970,tile_58482_9120.tif,"[339, 703, 363, 724]","(238946.53637727126, 8062152.333653502)","(238946.7403772713, 8062152.155153502)"
2971,tile_59508_0.tif,"[198, 1, 247, 38]","(238867.81787727127, 8062149.579653502)","(238868.2343772713, 8062149.265153502)"
2972,tile_59508_0.tif,"[1355, 16, 1387, 65]","(238877.6523772713, 8062149.452153502)","(238877.9243772713, 8062149.035653502)"
2973,tile_59508_0.tif,"[1054, 212, 1099, 255]","(238875.09387727128, 8062147.786153502)","(238875.4763772713, 8062147.420653502)"
2974,tile_59508_0.tif,"[787, 152, 835, 178]","(238872.8243772713, 8062148.296153503)","(238873.23237727128, 8062148.075153503)"
2975,tile_59508_0.tif,"[1593, 48, 1633, 75]","(238879.67537727128, 8062149.180153502)","(238880.01537727128, 8062148.950653502)"
2976,tile_59508_10944.tif,"[18, 225, 61, 261]","(238959.31187727128, 8062147.675653502)","(238959.6773772713, 8062147.3696535025)"
2977,tile_59508_10944.tif,"[714, 250, 762, 288]","(238965.22787727127, 8062147.463153502)","(238965.6358772713, 8062147.140153502)"
2978,tile_59508_10944.tif,"[235, 65, 273, 109]","(238961.15637727128, 8062149.035653502)","(238961.4793772713, 8062148.661653502)"
2979,tile_59508_10944.tif,"[1146, 176, 1189, 212]","(238968.8998772713, 8062148.092153503)","(238969.26537727128, 8062147.786153502)"
2980,tile_59508_10944.tif,"[337, 42, 366, 84]","(238962.02337727128, 8062149.231153502)","(238962.2698772713, 8062148.874153502)"
2981,tile_59508_12768.tif,"[675, 91, 713, 129]","(238980.40037727126, 8062148.814653502)","(238980.72337727126, 8062148.491653502)"
2982,tile_59508_12768.tif,"[1192, 83, 1222, 113]","(238984.79487727128, 8062148.882653502)","(238985.04987727126, 8062148.627653502)"
2983,tile_59508_12768.tif,"[1688, 87, 1734, 133]","(238989.01087727127, 8062148.848653502)","(238989.40187727127, 8062148.457653502)"
2984,tile_59508_12768.tif,"[730, 188, 771, 210]","(238980.8678772713, 8062147.990153502)","(238981.21637727128, 8062147.803153502)"
2985,tile_59508_12768.tif,"[331, 36, 372, 83]","(238977.47637727126, 8062149.282153502)","(238977.82487727128, 8062148.882653502)"
2986,tile_59508_14592.tif,"[663, 175, 691, 224]","(238995.8023772713, 8062148.100653502)","(238996.0403772713, 8062147.684153502)"
2987,tile_59508_14592.tif,"[1206, 142, 1236, 173]","(239000.41787727128, 8062148.3811535025)","(239000.67287727128, 8062148.117653502)"
2988,tile_59508_14592.tif,"[1339, 249, 1382, 279]","(239001.54837727128, 8062147.471653502)","(239001.9138772713, 8062147.216653503)"
2989,tile_59508_14592.tif,"[174, 209, 204, 234]","(238991.64587727128, 8062147.811653502)","(238991.90087727128, 8062147.599153502)"
2990,tile_59508_14592.tif,"[1650, 110, 1674, 152]","(239004.19187727128, 8062148.653153502)","(239004.39587727128, 8062148.296153503)"
2991,tile_59508_16416.tif,"[1577, 40, 1622, 74]","(239019.07537727128, 8062149.248153502)","(239019.45787727128, 8062148.959153502)"
2992,tile_59508_16416.tif,"[1522, 148, 1551, 191]","(239018.60787727128, 8062148.3301535025)","(239018.8543772713, 8062147.964653502)"
2993,tile_59508_16416.tif,"[230, 228, 266, 273]","(239007.6258772713, 8062147.650153502)","(239007.93187727127, 8062147.2676535025)"
2994,tile_59508_16416.tif,"[89, 178, 130, 210]","(239006.42737727126, 8062148.075153503)","(239006.77587727128, 8062147.803153502)"
2995,tile_59508_16416.tif,"[347, 28, 368, 56]","(239008.62037727126, 8062149.350153502)","(239008.79887727127, 8062149.112153502)"
2996,tile_59508_1824.tif,"[1635, 178, 1679, 212]","(238895.53637727126, 8062148.075153503)","(238895.91037727127, 8062147.786153502)"
2997,tile_59508_1824.tif,"[655, 243, 681, 273]","(238887.20637727127, 8062147.522653502)","(238887.42737727126, 8062147.2676535025)"
2998,tile_59508_1824.tif,"[1666, 38, 1704, 87]","(238895.79987727126, 8062149.265153502)","(238896.12287727126, 8062148.848653502)"
2999,tile_59508_1824.tif,"[393, 291, 419, 317]","(238884.97937727126, 8062147.114653503)","(238885.20037727128, 8062146.893653502)"
3000,tile_59508_1824.tif,"[1442, 132, 1473, 160]","(238893.89587727128, 8062148.466153502)","(238894.15937727128, 8062148.228153503)"
3001,tile_59508_18240.tif,"[3, 101, 29, 135]","(239021.20037727128, 8062148.729653502)","(239021.4213772713, 8062148.440653502)"
3002,tile_59508_18240.tif,"[1, 177, 22, 220]","(239021.18337727129, 8062148.083653502)","(239021.3618772713, 8062147.718153502)"
3003,tile_59508_18240.tif,"[24, 10, 54, 55]","(239021.3788772713, 8062149.503153502)","(239021.6338772713, 8062149.120653503)"
3004,tile_59508_18240.tif,"[18, 134, 48, 172]","(239021.32787727128, 8062148.4491535025)","(239021.58287727128, 8062148.126153503)"
3005,tile_59508_18240.tif,"[42, 245, 63, 287]","(239021.53187727128, 8062147.505653502)","(239021.7103772713, 8062147.148653503)"
3006,tile_59508_3648.tif,"[216, 135, 247, 176]","(238898.9788772713, 8062148.440653502)","(238899.2423772713, 8062148.092153503)"
3007,tile_59508_3648.tif,"[1439, 108, 1472, 132]","(238909.37437727128, 8062148.670153502)","(238909.65487727127, 8062148.466153502)"
3008,tile_59508_3648.tif,"[1729, 92, 1776, 133]","(238911.83937727127, 8062148.806153502)","(238912.23887727127, 8062148.457653502)"
3009,tile_59508_3648.tif,"[18, 230, 47, 254]","(238897.29587727127, 8062147.633153502)","(238897.54237727128, 8062147.429153502)"
3010,tile_59508_3648.tif,"[477, 15, 497, 41]","(238901.19737727128, 8062149.4606535025)","(238901.3673772713, 8062149.239653503)"
3011,tile_59508_5472.tif,"[1467, 77, 1500, 97]","(238925.11637727128, 8062148.933653502)","(238925.39687727127, 8062148.763653502)"
3012,tile_59508_5472.tif,"[512, 189, 539, 223]","(238916.99887727128, 8062147.981653502)","(238917.22837727127, 8062147.692653502)"
3013,tile_59508_5472.tif,"[1273, 141, 1296, 166]","(238923.46737727127, 8062148.389653502)","(238923.66287727127, 8062148.177153503)"
3014,tile_59508_5472.tif,"[347, 75, 394, 96]","(238915.59637727126, 8062148.950653502)","(238915.99587727126, 8062148.772153502)"
3015,tile_59508_5472.tif,"[622, 227, 653, 247]","(238917.93387727128, 8062147.658653502)","(238918.19737727128, 8062147.488653502)"
3016,tile_59508_7296.tif,"[1501, 50, 1540, 96]","(238940.90937727128, 8062149.163153502)","(238941.24087727128, 8062148.772153502)"
3017,tile_59508_7296.tif,"[528, 41, 557, 78]","(238932.6388772713, 8062149.239653503)","(238932.88537727128, 8062148.925153502)"
3018,tile_59508_7296.tif,"[899, 131, 947, 179]","(238935.79237727128, 8062148.474653502)","(238936.20037727128, 8062148.066653502)"
3019,tile_59508_7296.tif,"[86, 202, 122, 236]","(238928.88187727128, 8062147.871153502)","(238929.1878772713, 8062147.582153502)"
3020,tile_59508_7296.tif,"[93, 247, 142, 277]","(238928.9413772713, 8062147.488653502)","(238929.35787727128, 8062147.233653503)"
3021,tile_59508_9120.tif,"[239, 106, 263, 154]","(238945.68637727128, 8062148.687153502)","(238945.89037727128, 8062148.279153503)"
3022,tile_59508_9120.tif,"[1210, 180, 1259, 215]","(238953.93987727127, 8062148.058153503)","(238954.35637727127, 8062147.760653502)"
3023,tile_59508_9120.tif,"[800, 169, 840, 211]","(238950.45487727126, 8062148.151653502)","(238950.79487727128, 8062147.794653502)"
3024,tile_59508_9120.tif,"[252, 26, 293, 65]","(238945.79687727126, 8062149.367153502)","(238946.14537727128, 8062149.035653502)"
3025,tile_59508_9120.tif,"[1554, 86, 1583, 109]","(238956.86387727127, 8062148.857153502)","(238957.11037727128, 8062148.661653502)"
3026,tile_6156_0.tif,"[1509, 80, 1545, 107]","(238878.96137727128, 8062602.400153502)","(238879.2673772713, 8062602.1706535015)"
3027,tile_6156_0.tif,"[729, 248, 763, 286]","(238872.33137727127, 8062600.972153502)","(238872.6203772713, 8062600.649153502)"
3028,tile_6156_0.tif,"[994, 496, 1016, 545]","(238874.58387727127, 8062598.864153502)","(238874.77087727128, 8062598.447653502)"
3029,tile_6156_0.tif,"[904, 941, 925, 971]","(238873.8188772713, 8062595.081653502)","(238873.99737727127, 8062594.826653502)"
3030,tile_6156_0.tif,"[366, 245, 412, 287]","(238869.24587727129, 8062600.997653502)","(238869.6368772713, 8062600.640653502)"
3031,tile_6156_10944.tif,"[243, 469, 266, 492]","(238961.22437727128, 8062599.093653502)","(238961.41987727128, 8062598.898153502)"
3032,tile_6156_10944.tif,"[301, 774, 347, 801]","(238961.7173772713, 8062596.501153502)","(238962.10837727127, 8062596.271653502)"
3033,tile_6156_10944.tif,"[1069, 945, 1099, 983]","(238968.2453772713, 8062595.047653502)","(238968.5003772713, 8062594.724653502)"
3034,tile_6156_10944.tif,"[634, 110, 667, 146]","(238964.54787727128, 8062602.145153502)","(238964.82837727127, 8062601.839153502)"
3035,tile_6156_10944.tif,"[1278, 896, 1304, 933]","(238970.0218772713, 8062595.464153502)","(238970.2428772713, 8062595.149653502)"
3036,tile_6156_12768.tif,"[1260, 161, 1280, 209]","(238985.37287727126, 8062601.711653502)","(238985.54287727128, 8062601.303653502)"
3037,tile_6156_12768.tif,"[867, 795, 911, 843]","(238982.03237727127, 8062596.322653502)","(238982.40637727128, 8062595.9146535015)"
3038,tile_6156_12768.tif,"[1044, 129, 1068, 176]","(238983.53687727128, 8062601.983653502)","(238983.74087727128, 8062601.584153502)"
3039,tile_6156_12768.tif,"[1435, 9, 1468, 39]","(238986.86037727128, 8062603.003653502)","(238987.14087727127, 8062602.748653502)"
3040,tile_6156_12768.tif,"[1183, 623, 1216, 662]","(238984.71837727126, 8062597.784653502)","(238984.99887727128, 8062597.453153502)"
3041,tile_6156_14592.tif,"[1279, 258, 1315, 282]","(239001.0383772713, 8062600.887153502)","(239001.34437727128, 8062600.683153502)"
3042,tile_6156_14592.tif,"[1288, 414, 1323, 441]","(239001.1148772713, 8062599.561153502)","(239001.41237727128, 8062599.331653502)"
3043,tile_6156_14592.tif,"[704, 966, 745, 1012]","(238996.15087727128, 8062594.8691535015)","(238996.49937727128, 8062594.478153502)"
3044,tile_6156_14592.tif,"[457, 605, 498, 643]","(238994.0513772713, 8062597.9376535015)","(238994.3998772713, 8062597.614653502)"
3045,tile_6156_14592.tif,"[202, 241, 246, 290]","(238991.8838772713, 8062601.031653502)","(238992.2578772713, 8062600.615153502)"
3046,tile_6156_16416.tif,"[37, 259, 58, 281]","(239005.98537727128, 8062600.878653502)","(239006.16387727126, 8062600.691653502)"
